ID,X,Y
rxvt             ,-0.06226561,-0.075320555
rxvt-unicode     ,-0.321026751,0.072291363
rymo             ,0.169284653,0.193300951
rytws            ,0.241034157,-0.055346798
s-m              ,0.82222988,-0.047942354
s11n             ,-0.190901411,0.082677601
s1mp3            ,0.059501916,-0.552498703
s2ilib           ,-0.336368188,0.001241472
s2xml            ,0.303424809,-0.370537377
s3dmesh          ,0.443273676,0.0569062
s3o              ,0.221155725,-0.652954543
s4linux          ,0.494534478,-0.263772452
s4u              ,-0.206218493,0.024773192
s4x              ,-0.236229595,-0.188455948
s5tools          ,0.148088864,-0.098449004
sa-exim          ,-0.33044016,-0.020009262
sa-relay         ,0.032300375,0.26850396
sa-web           ,0.313013978,0.100182349
saaf             ,0.672442521,0.550862249
saafe            ,0.053900041,0.810824125
saala            ,-0.373512456,0.127433183
saasound         ,-0.490099419,-0.51393484
sabbgraph        ,-0.190414451,-0.372871368
sabertooth       ,0.142673173,0.581480428
sabina           ,-0.419138262,0.044275328
sablecc          ,-0.404170515,0.562518377
sablecc-plugin   ,-0.181732649,0.256115056
sablevm          ,-0.406437752,0.557137906
sabpyth          ,0.072087766,0.255766495
sacash           ,-0.628488037,-0.309576462
saccs            ,0.711497295,0.540449918
saci             ,-0.164289343,0.257344708
sacphp           ,-0.617674863,-0.3654785
sacred           ,-0.165495578,0.210749023
sacs             ,0.617953605,-0.066543147
sadgl            ,0.659220795,0.454661276
sadic            ,0.028631556,0.271646805
safari           ,0.509153101,0.082923178
safarikeywords   ,-0.013899648,0.48980213
safe             ,-0.393131751,0.490774155
safedeposit      ,0.708016828,0.338733641
safehaven        ,0.600869613,-0.051550947
safejdbc         ,0.533354058,0.704774575
safenuke         ,-0.392875281,0.666466431
safepeer         ,-0.007681846,0.412605885
safer            ,-0.491145144,0.071250257
saffron          ,-0.179989745,0.666128002
safs             ,-0.275599698,0.012123862
saftest          ,-0.144785002,-0.396565586
sag              ,-0.0102628,-0.451605033
sagacruzmalta    ,-0.472905986,-0.180197258
sagaj            ,-0.285594409,-0.417719331
sage-stats       ,0.34682089,-0.147360958
sagebots         ,0.240931948,-0.154786444
sageforge        ,-0.844255982,-0.091817757
sageifc          ,-0.504269003,0.59637956
sagent           ,-0.48907554,0.594991728
sageplugins      ,-0.532581734,-0.399421341
sagui            ,0.221502305,0.454210232
sahana           ,0.200336444,-0.820033182
saigonlug        ,-0.277964681,0.75174202
saiko            ,-0.17469694,-0.699972104
sail             ,-0.24567029,0.429004532
sail1600         ,-0.295010388,0.489046914
sajberjukebox    ,-0.440238155,-0.360566399
sajh             ,-0.739688216,-0.186866086
sake-compiler    ,0.234876123,-0.902328926
sal-faq          ,0.247636914,0.331331084
salamander       ,-0.098954425,-0.59906331
salias           ,-0.007345672,0.758911885
salinux          ,-0.399665073,-0.526952224
sallyproject     ,-0.425959827,0.19837818
salsa            ,0.417358197,0.499513473
salstat          ,0.416624533,-0.591154332
salvagentfs      ,0.525668786,0.414162515
salyens          ,-0.367032208,-0.186739964
sama             ,-0.67541938,0.530360405
samadhibot       ,-0.223184602,0.159799561
sambator         ,-0.466999606,-0.12184487
sambot           ,-0.134012271,-0.216773098
samdi            ,0.260913288,0.294168142
samesoft         ,0.110281862,-0.402976175
samie            ,0.14301308,0.498193083
sampleinventory  ,0.16089158,0.108749375
sams             ,-0.422957827,0.276828794
samurai          ,0.783656267,0.223803969
samurai-kanji    ,-0.236062167,-0.51399215
sanchez-gtm      ,0.277452841,-0.744949786
sancp            ,-0.791959129,0.230000123
sandboss         ,0.155997693,0.583474742
sanddancer       ,-0.380047674,-0.705534097
sandev           ,0.16397202,0.583024969
sandfish         ,0.764165818,-0.078023752
sandiaportals    ,-0.164288122,-0.305336766
sandler          ,0.156114206,0.764933587
sandsurfer       ,-0.614284333,-0.404815931
sandtrap         ,0.684114513,0.178791906
sandweb          ,-0.197193691,0.307178895
sandymp3         ,0.489499836,-0.199161953
sane             ,0.299754166,0.095400262
sangam           ,0.280340235,0.371981173
sangeeth         ,0.496320404,-0.379433846
sanscini         ,0.666041013,-0.26999765
sanssouci        ,-0.22574527,0.319934297
sanvirc          ,-0.340648016,0.149489688
sao-ai           ,0.221455592,-0.591002564
sao2000          ,-0.111856376,0.717730098
saolsound        ,0.129833942,0.11440404
sapbatch         ,0.428639938,-0.088223795
sapdb            ,0.299979308,0.037754321
sapdb-prep       ,0.140482878,-0.14789049
sapdbtcl         ,-0.466013737,0.361191797
sape             ,0.731417179,0.26974318
sapes            ,0.971066935,-0.186878579
sapforge         ,0.300067601,0.10188611
sapience         ,0.129981704,0.188744004
sapimapi         ,0.513864158,-0.463662041
sapo             ,0.150148466,0.131763371
sapr3docs        ,0.42151948,-0.090601307
sarace           ,0.042900943,-0.3316921
sarg             ,-0.583678674,0.312069707
sarien           ,-0.161677896,-0.120142321
sarlib           ,-0.219045517,-0.161082645
sarm             ,-0.007435074,-0.129584965
sary             ,-0.768726082,-0.092368336
sas              ,-0.468135818,0.044680982
sase             ,-0.347272672,0.262375151
sashimi          ,-0.615494472,0.413106408
sasl-db          ,-0.696057616,-0.238136508
sasql            ,0.456876551,0.108498245
sass             ,-0.760016783,-0.160931611
satan            ,-0.812748456,-0.411328366
satedit          ,0.354963555,-0.00295527
satellitedvb     ,-0.125144657,-0.436924767
satine           ,0.090636742,0.394600442
satineproject    ,-0.353817989,-0.748729432
satools          ,0.070115107,0.270452096
saturn           ,0.650074529,-0.013556648
saturnlog        ,0.062450842,0.296205451
saturntools      ,0.193741456,-0.161057294
satyanash        ,-0.288529292,0.115045687
sauerbraten      ,-0.317740225,0.486574934
saufpause        ,-0.689691822,0.230109042
sausalito        ,-0.190430824,-0.32859707
sausalito-cce    ,-0.177400371,-0.326926725
savagefb         ,-0.183967413,-0.218901168
save-oe          ,-0.525576255,-0.244638689
savedirtyeditor  ,0.138571101,0.554045838
savemymodem      ,-0.837755058,-0.258460205
savi             ,-0.391359093,-0.807163356
savinganimals    ,-0.540999923,0.417655854
savonet          ,-0.482610731,0.190257946
savt             ,0.803391289,0.134443805
savus            ,0.046380924,0.841607137
sawa             ,-0.06667106,0.422362841
sawmill          ,-0.177370553,-0.311002466
sawoian          ,0.456627189,-0.044169563
sax              ,-0.252825117,-0.116520658
saxbench         ,-0.510726778,0.492152736
saxdotnet        ,0.025229231,0.339387083
saxforpascal     ,0.019916355,0.339154317
saxml            ,0.666104314,-0.307634466
saxogram         ,0.201712178,0.088964828
saxon            ,-0.013661651,0.435351692
saxondotnet      ,-0.013092706,0.441849594
saxpath          ,0.093577149,0.543440237
saxtraxt         ,0.047034712,0.5380467
sbackup          ,0.114010107,-0.663066423
sbapi            ,0.946065472,0.121092041
sbasic           ,-0.507824892,-0.743890693
sbbtools         ,-0.144955363,-0.208215425
sbc              ,-0.144671459,-0.155369397
sbcl             ,-0.294481987,0.272387288
sbd              ,-0.61927438,0.275145161
sbeams           ,-0.616670939,0.416207579
sblim            ,-0.165081907,-0.376572168
sbm-ircd         ,-0.186549805,-0.404921081
sbml             ,-0.566386725,0.464252811
sbmlsolver       ,-0.568964079,0.461626273
sbop             ,0.03297344,-0.270715938
sbpgames         ,0.79801745,0.204041544
sbqinstall       ,-0.615366324,0.602316787
sbscoring        ,0.228084887,0.159762964
sbw              ,-0.568982636,0.466518652
sbx              ,-0.177247133,0.554140883
sc-ap            ,-0.144606736,0.349636831
sc-revolutions   ,-0.007256874,-0.328533691
sc-userlib       ,-0.042639999,0.099345415
sc2              ,-0.247443122,0.596145228
sc2-remake       ,0.128996984,0.034902066
sc3003           ,-0.324673226,0.496626763
sc4express       ,-0.903751756,0.435850602
sc68             ,-0.099753653,-0.417741061
scache           ,-0.51733869,0.509024059
scaffold         ,-0.157323895,0.467309839
scal             ,0.978385923,-0.181479584
scalamo          ,-0.772055657,0.377896401
scalar           ,-0.648539559,0.230154972
scalemail        ,0.278604192,-0.071333891
scaleracing      ,0.646368295,-0.13775616
scalper          ,-0.425879766,0.452098166
scalywag         ,-0.295079074,0.154162283
scam             ,-0.72699908,-0.187545993
scamma           ,0.692045505,0.037653722
scamp            ,-0.301547724,-0.321458723
scanbuttond      ,-0.129401851,0.634262795
scandoc          ,-0.105497966,-0.422163797
scanfx           ,0.332634794,-0.554085725
scanit           ,-0.064536777,-0.372659084
scanjet2200c     ,-0.327730993,-0.151798511
scap             ,-0.053112292,0.26202916
scarangel        ,0.221237483,0.9229727
scard4java       ,-0.152797464,-0.309226456
scarlet          ,0.525284544,0.216908958
scarred-steel    ,0.430004061,-0.743062556
scarynet         ,-0.24017434,-0.719409816
scbib            ,-0.779682917,-0.084153656
scbugdb          ,0.639935212,-0.118138918
sccp             ,0.125090548,0.346715078
scdream          ,-0.177921213,0.343775829
scem             ,0.326218495,0.358142919
scene3ds         ,0.240202474,-0.354058686
scenebeans       ,0.150365627,0.536120562
scentionutils    ,0.195250237,-0.449102463
scentric         ,-0.300983134,-0.546121199
schemalizer      ,0.169256819,-0.314951034
schemas          ,0.077555788,0.151945995
schemata         ,0.626860387,0.183591957
schematics       ,-0.228795031,0.377746616
schematron-net   ,-0.000878559,0.466036628
schemer          ,0.940729392,0.086007037
schismtracker    ,-0.797242133,-0.014637803
schist           ,-0.223178042,0.373691283
schlange         ,-0.190517557,-0.311335366
schnitzel        ,-0.118586159,-0.375794685
schoepferkriege  ,-0.345195011,-0.50707585
school-web       ,-0.157764278,-0.379434726
schoolbox        ,-0.281971902,-0.454232158
schoolscheduler  ,0.027379764,-0.026582397
schooltool       ,0.123382613,0.095947904
schoolware       ,-0.309240778,0.369781036
schouwburg       ,0.133639727,-0.360039642
schrodinger      ,-0.241741808,-0.144623714
schweasel        ,0.489416983,0.338447652
schwertreiter    ,0.574558796,0.690703532
scibench         ,-0.092363645,0.385510067
scico            ,-0.451173888,-0.055609424
scicompiler      ,-0.625068425,0.082614351
scid             ,-0.522851899,-0.077850519
scide            ,-0.138153726,0.152774389
scidocn6         ,0.502526225,0.210015001
sciffymud        ,0.623174007,-0.173053869
scigraphica      ,-0.392447568,0.409691302
scilab-sql       ,0.123541064,0.580575306
scilabanywhere   ,-0.492152213,-0.30226305
scim             ,-0.223126788,-0.191133777
sciml            ,0.562192047,-0.084626443
scintilla        ,-0.140342697,0.158117591
scipy            ,-0.07316637,0.33301041
scivoli          ,-0.41239561,0.362014036
scl              ,0.888395478,0.24889894
sclient          ,0.528789753,-0.157291803
scloader         ,-0.513250957,0.499639498
scm3d            ,0.437219594,-0.003024615
scmail           ,-0.786122385,-0.096729681
scmforenvy       ,0.351470542,0.339265879
scoap            ,-0.272736521,-0.558416598
scode            ,0.012249568,0.051239208
scoderz          ,-0.623369893,0.429015299
scola            ,-0.508812905,0.031251346
sconman          ,-0.216572242,0.532816627
scons            ,0.451285026,-0.204107272
scooby           ,-0.092457691,-0.18317205
scoop            ,-0.092408856,0.275718141
scoop2eiffel     ,-0.368574337,0.506049206
scoopzilla       ,-0.072698004,0.246860507
scoot            ,0.156097782,0.594653935
scooter          ,0.620298757,0.402614302
scooterfoot      ,0.012095681,0.595873066
scope            ,0.136546626,0.578014398
scopeapp         ,-0.208145735,-0.16292409
scopi            ,-0.09463948,-0.218893435
scorch           ,0.764649176,0.146707443
scorch3dengine   ,0.159610261,0.050554026
scoreman         ,0.633616607,-0.086810875
scourge          ,0.489395384,0.344329698
scout-ta         ,-0.006856245,0.400884959
scoutos          ,-0.747892909,0.024718089
scoutsearch      ,-0.302676255,-0.360076936
scramblebot2     ,0.535272071,-0.379358867
scrap            ,0.072868576,0.484993883
scrapbook        ,-0.228062165,0.249470209
scrappy          ,-0.37649171,-0.186867984
scrapware        ,-0.76066834,0.021494845
scratchbox       ,-0.531678571,0.063378572
scratchlib       ,0.54585903,0.217288475
scratchpad       ,-0.085802732,0.656797225
scratchy         ,0.483015623,-0.026393068
scredit2         ,0.475789116,-0.634281148
screem           ,0.251327634,-0.554018187
screenfire       ,-0.211965389,-0.002525046
screenfull       ,0.736700283,0.35207301
screengen        ,-0.504202011,0.233269579
scret            ,-0.275582889,-0.472453285
screwdriver      ,-0.572034118,-0.180411904
scrhostplugin    ,0.244524626,0.467437674
scriba           ,-0.255842156,-0.27023898
scribbler        ,-0.667666718,0.028564258
scribia          ,0.163757015,-0.097486976
scribot          ,-0.05615552,0.247323762
scribus          ,0.169124458,-0.205480384
scripstudy       ,0.535271074,-0.222209925
scriptmuil       ,-0.844222261,0.239777708
scriptoe         ,-0.579782341,-0.190202875
scriptonite      ,-0.39910804,0.563638499
scriptzone       ,0.60722059,0.334484966
scroller         ,-0.073396164,-0.558854526
scrollkeeper     ,-0.085697918,0.281401216
scrollserver     ,0.304935163,0.082479274
scrouter         ,0.535316515,0.262012005
scrum            ,0.383827806,0.372879712
scrumptious      ,0.725739707,0.28137611
scrumsite        ,0.901512952,-0.020023491
scrview          ,-0.138061742,-0.84754784
scry             ,0.266981284,-0.060965032
scsc-nagios      ,-0.024685358,-0.635918727
scsh             ,-0.811446586,-0.112049165
scsirastools     ,-0.150401381,-0.411091686
sctime           ,-0.151672162,0.341140627
sctracking       ,-0.89663888,-0.167138067
scts             ,0.406122075,-0.53892877
scub-foundation  ,-0.51004963,0.275001492
scujug           ,-0.151574993,0.348495076
sculptor         ,0.01052873,-0.01365435
scumm4u          ,-0.347343653,-0.353599028
scummlinux       ,-0.161366857,-0.108469149
scummvm          ,-0.152411264,-0.109416827
scummvm2         ,0.219519446,-0.071717488
scummvm3         ,0.223217274,-0.071757203
scutigena        ,-0.41360732,0.358083112
scvt             ,-0.582734857,-0.092517441
scwm             ,0.032535759,0.588183441
scytha           ,0.682838582,0.26218144
sd-audio         ,0.209097409,-0.166229396
sd-ide64         ,-0.432359839,-0.565170218
sd-j2ee          ,0.555297954,-0.558960534
sdarkide         ,-0.483526216,-0.385636898
sdcc             ,-0.469499442,0.16599296
sdccide          ,0.384744564,0.409733392
sdccx            ,0.790303395,-0.065111929
sdcl             ,0.351466202,0.275058461
sdd1             ,0.653004099,0.313733616
sde-tech         ,-0.484306371,-0.340798894
sdf              ,-0.565016616,-0.193210934
sdist            ,0.18449691,-0.159776276
sditools         ,-0.757618006,0.034103929
sdj              ,-0.125057888,0.851301058
sdkdesk          ,0.509045356,0.178907774
sdl              ,0.003691248,0.364874466
sdl-collide      ,0.177577726,-0.414176023
sdl-glel         ,-0.231848708,-0.146610331
sdl-gp32         ,0.147222113,0.14156927
sdl-gui-lib      ,0.101469906,-0.328002383
sdl-interface    ,0.108082777,0.768986031
sdl-sopwith      ,-0.273566309,0.602279299
sdl-stretch      ,0.34569645,0.258269113
sdl-tinygl       ,0.136417045,0.140765113
sdl2             ,-0.386836565,-0.330735858
